opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,revenue,employees,office_location,manager,regional_office,close_value_capped,revenue_capped,is_won,sales_cycle_days,close_year_quarter,is_closed
MA1LQG9S,Niesha Huffines,GTX Plus Pro,Inity,Won,2024-09-09,2024-11-27,6255.0,marketing,2403.58,8801.0,United States,Melvin Marxen,Central,6203.799999999996,2403.58,1,79.0,2024Q4,1
YR4EFQ4C,Reed Clapper,GTX Pro,Bubba Gump,Won,2024-09-09,2024-12-03,4647.0,software,987.39,2253.0,United States,Rocco Neubert,East,4647.0,987.39,1,85.0,2024Q4,1
KB7DTUXO,Rosie Papadopoulos,GTX Pro,Vehement Capital Partners,Won,2024-09-09,2024-11-08,5042.0,finance,646.1,883.0,United States,Cara Losch,East,5042.0,646.1,1,60.0,2024Q4,1
JMQRT3TC,Versie Hillebrand,MG Special,Dontechi,Won,2024-09-09,2024-12-31,57.0,software,4618.0,10083.0,United States,Dustin Brinkmann,Central,57.0,4618.0,1,113.0,2024Q4,1
XETHS437,Versie Hillebrand,MG Special,Rundofase,Won,2024-09-09,2024-12-07,53.0,technology,1008.06,1238.0,United States,Dustin Brinkmann,Central,53.0,1008.06,1,89.0,2024Q4,1
6EYTZB6F,Versie Hillebrand,MG Advanced,Konmatfix,Won,2024-09-09,2024-12-12,3811.0,marketing,375.43,1190.0,United States,Dustin Brinkmann,Central,3811.0,375.43,1,94.0,2024Q4,1
DXY9EZ55,Vicki Laflamme,GTX Basic,Hottechi,Won,2024-09-09,2024-12-12,456.0,technology,8170.38,16499.0,Korea,Celia Rouche,West,456.0,8170.38,1,94.0,2024Q4,1
ESZPH44N,Violet Mclelland,GTX Pro,Mathtouch,Lost,2024-09-09,2024-12-19,0.0,marketing,3027.46,9516.0,Jordan,Cara Losch,East,0.0,3027.46,0,101.0,2024Q4,1
ITDTMROU,Cassey Cress,MG Advanced,Xx-zobam,Won,2024-09-10,2024-12-05,3371.0,entertainment,3838.39,8274.0,United States,Rocco Neubert,East,3371.0,3838.39,1,86.0,2024Q4,1
IFO74RWI,Cecily Lampkin,GTX Plus Basic,Treequote,Won,2024-09-10,2024-11-29,1151.0,telecommunications,5266.09,8595.0,United States,Dustin Brinkmann,Central,1151.0,5266.09,1,80.0,2024Q4,1
4O6T16XI,Cecily Lampkin,MG Advanced,Scottech,Won,2024-09-10,2024-12-25,3748.0,marketing,45.39,100.0,United States,Dustin Brinkmann,Central,3748.0,45.39,1,106.0,2024Q4,1
SUPA1RHK,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,2024-09-10,2024-09-15,5717.0,finance,2022.14,5113.0,United States,Cara Losch,East,5717.0,2022.14,1,5.0,2024Q3,1
MDHD11QD,Corliss Cosme,GTX Pro,Donquadtech,Won,2024-09-10,2024-09-15,5027.0,technology,1712.68,3194.0,United States,Cara Losch,East,5027.0,1712.68,1,5.0,2024Q3,1
PERK5YXJ,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2024-09-10,2024-12-13,1111.0,technology,527.11,1428.0,United States,Rocco Neubert,East,1111.0,527.11,1,94.0,2024Q4,1
MUUNQNG2,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,2024-09-10,2024-09-17,1159.0,medical,587.34,1356.0,Philipines,Melvin Marxen,Central,1159.0,587.34,1,7.0,2024Q3,1
J1SCD7QL,Darcel Schlecht,MG Advanced,Rangreen,Won,2024-09-10,2024-11-06,3251.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,3251.0,2938.67,1,57.0,2024Q4,1
9LILLW96,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,2024-09-10,2024-11-01,0.0,software,987.39,2253.0,United States,Cara Losch,East,0.0,987.39,0,52.0,2024Q4,1
R0DKB8FJ,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2024-09-10,2024-12-07,0.0,retail,894.33,1635.0,Italy,Melvin Marxen,Central,0.0,894.33,0,88.0,2024Q4,1
S5R9O6TL,Gladys Colclough,GTX Plus Basic,Codehow,Won,2024-09-10,2024-12-18,1083.0,software,2714.9,2641.0,United States,Melvin Marxen,Central,1083.0,2714.9,1,99.0,2024Q4,1
N78A330G,Gladys Colclough,MG Special,Bioholding,Won,2024-09-10,2024-11-08,54.0,medical,587.34,1356.0,Philipines,Melvin Marxen,Central,54.0,587.34,1,59.0,2024Q4,1
ZGW9SCQ0,Hayden Neloms,MG Advanced,Unassigned Account,Engaging,2024-09-10,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
ZHI12PI4,Hayden Neloms,MG Advanced,Blackzim,Won,2024-09-10,2024-12-29,3302.0,retail,497.11,1588.0,United States,Celia Rouche,West,3302.0,497.11,1,110.0,2024Q4,1
34XWXEQE,James Ascencio,GTX Pro,Unassigned Account,Engaging,2024-09-10,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
38ZR3URJ,James Ascencio,GTX Basic,Golddex,Won,2024-09-10,2024-11-25,552.0,finance,52.5,165.0,United States,Summer Sewald,West,552.0,52.5,1,76.0,2024Q4,1
6DJ817MW,James Ascencio,GTX Basic,Singletechno,Won,2024-09-10,2024-11-16,468.0,retail,2214.94,5374.0,United States,Summer Sewald,West,468.0,2214.94,1,67.0,2024Q4,1
9HCLI5PO,Jonathan Berthelot,GTX Basic,dambase,Lost,2024-09-10,2024-11-17,0.0,marketing,2173.98,2928.0,United States,Melvin Marxen,Central,0.0,2173.98,0,68.0,2024Q4,1
PRY70ISY,Jonathan Berthelot,GTX Basic,Hottechi,Lost,2024-09-10,2024-12-04,0.0,technology,8170.38,16499.0,Korea,Melvin Marxen,Central,0.0,8170.38,0,85.0,2024Q4,1
8NG46N94,Kami Bicknell,GTX Pro,Unassigned Account,Engaging,2024-09-10,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
CS2ZS0B4,Kami Bicknell,GTX Plus Pro,Rantouch,Lost,2024-09-10,2024-09-27,0.0,telecommunications,1188.42,3015.0,United States,Summer Sewald,West,0.0,1188.42,0,17.0,2024Q3,1
R7LGVRHC,Kami Bicknell,GTX Pro,J-Texon,Won,2024-09-10,2024-11-12,4467.0,retail,1388.67,3583.0,United States,Summer Sewald,West,4467.0,1388.67,1,63.0,2024Q4,1
3KLVZN6M,Kary Hendrixson,GTX Basic,Cheers,Won,2024-09-10,2024-12-05,538.0,entertainment,4269.9,6472.0,United States,Summer Sewald,West,538.0,4269.9,1,86.0,2024Q4,1
WGSLK719,Kary Hendrixson,MG Advanced,Y-corporation,Won,2024-09-10,2024-12-12,3021.0,employment,2871.35,9561.0,United States,Summer Sewald,West,3021.0,2871.35,1,93.0,2024Q4,1
0MMDQ1OR,Lajuana Vencill,GTX Basic,Codehow,Won,2024-09-10,2024-11-12,511.0,software,2714.9,2641.0,United States,Dustin Brinkmann,Central,511.0,2714.9,1,63.0,2024Q4,1
SMQV0BRI,Maureen Marcano,GTX Plus Pro,Blackzim,Won,2024-09-10,2024-09-21,5832.0,retail,497.11,1588.0,United States,Summer Sewald,West,5832.0,497.11,1,11.0,2024Q3,1
XT8HCGAD,Rosalina Dieter,MG Special,Bubba Gump,Engaging,2024-09-10,,,software,987.39,2253.0,United States,Celia Rouche,West,,987.39,0,,,0
WIQQUZRQ,Rosalina Dieter,MG Special,Unassigned Account,Engaging,2024-09-10,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
X56STCJP,Versie Hillebrand,GTX Plus Pro,Inity,Lost,2024-09-10,2024-09-30,0.0,marketing,2403.58,8801.0,United States,Dustin Brinkmann,Central,0.0,2403.58,0,20.0,2024Q3,1
K214R7RK,Versie Hillebrand,MG Advanced,Conecom,Lost,2024-09-10,2024-11-24,0.0,technology,1520.66,1806.0,United States,Dustin Brinkmann,Central,0.0,1520.66,0,75.0,2024Q4,1
NR9UD54C,Versie Hillebrand,MG Special,Warephase,Won,2024-09-10,2024-11-27,50.0,services,2041.73,5276.0,United States,Dustin Brinkmann,Central,50.0,2041.73,1,78.0,2024Q4,1
GTXI4PAR,Vicki Laflamme,MG Advanced,Scotfind,Lost,2024-09-10,2024-11-24,0.0,software,6354.87,16780.0,United States,Celia Rouche,West,0.0,6354.87,0,75.0,2024Q4,1
T94JAB4C,Vicki Laflamme,MG Special,Plexzap,Won,2024-09-10,2024-11-22,58.0,retail,2437.85,4874.0,United States,Celia Rouche,West,58.0,2437.85,1,73.0,2024Q4,1
8YOOE8I5,Violet Mclelland,GTX Basic,Umbrella Corporation,Lost,2024-09-10,2024-11-24,0.0,finance,2022.14,5113.0,United States,Cara Losch,East,0.0,2022.14,0,75.0,2024Q4,1
8G2OTKLL,Violet Mclelland,MG Special,Mathtouch,Won,2024-09-10,2024-09-27,66.0,marketing,3027.46,9516.0,Jordan,Cara Losch,East,66.0,3027.46,1,17.0,2024Q3,1
LOHJU3OB,Zane Levy,GTX Pro,Unassigned Account,Engaging,2024-09-10,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
LW0Z6TMR,Anna Snelling,GTX Basic,Finhigh,Lost,2024-09-11,2024-09-13,0.0,finance,1102.43,1759.0,United States,Dustin Brinkmann,Central,0.0,1102.43,0,2.0,2024Q3,1
R3NAMX4P,Anna Snelling,GTX Plus Pro,Toughzap,Lost,2024-09-11,2024-11-14,0.0,retail,332.43,799.0,United States,Dustin Brinkmann,Central,0.0,332.43,0,64.0,2024Q4,1
VYJ20GOM,Anna Snelling,MG Special,Cancity,Won,2024-09-11,2024-11-17,44.0,retail,718.62,2448.0,United States,Dustin Brinkmann,Central,44.0,718.62,1,67.0,2024Q4,1
GIWI7CWJ,Boris Faz,GTX Plus Basic,Konex,Won,2024-09-11,2024-12-30,1140.0,technology,7708.38,13756.0,United States,Rocco Neubert,East,1140.0,7708.38,1,110.0,2024Q4,1
VTO3SNNX,Cassey Cress,GTX Plus Pro,Zencorporation,Won,2024-09-11,2024-09-21,5245.0,technology,40.79,142.0,China,Rocco Neubert,East,5245.0,40.79,1,10.0,2024Q3,1
OVPNOM6O,Cecily Lampkin,GTX Plus Pro,Gogozoom,Won,2024-09-11,2024-12-04,5520.0,telecommunications,86.68,187.0,United States,Dustin Brinkmann,Central,5520.0,86.68,1,84.0,2024Q4,1
0558PJL2,Corliss Cosme,GTX Basic,Unassigned Account,Engaging,2024-09-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
JB60NPU9,Corliss Cosme,GTX Pro,Unassigned Account,Engaging,2024-09-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
6KM4E0V1,Darcel Schlecht,GTX Plus Pro,Inity,Lost,2024-09-11,2024-11-19,0.0,marketing,2403.58,8801.0,United States,Melvin Marxen,Central,0.0,2403.58,0,69.0,2024Q4,1
QWIPE5FB,Darcel Schlecht,GTX Pro,Ron-tech,Lost,2024-09-11,2024-11-14,0.0,medical,3922.42,6837.0,United States,Melvin Marxen,Central,0.0,3922.42,0,64.0,2024Q4,1
BZPU6P5P,Garret Kinder,MG Special,Yearin,Lost,2024-09-11,2024-12-23,0.0,retail,2261.05,3851.0,United States,Cara Losch,East,0.0,2261.05,0,103.0,2024Q4,1
ZCFAVNF3,Gladys Colclough,MG Special,Streethex,Won,2024-09-11,2024-09-20,53.0,retail,1376.8,1165.0,Belgium,Melvin Marxen,Central,53.0,1376.8,1,9.0,2024Q3,1
77IBMLTB,James Ascencio,GTX Plus Pro,Unassigned Account,Engaging,2024-09-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
RDMKSDT0,Kami Bicknell,GTX Plus Pro,Plusstrip,Won,2024-09-11,2024-12-10,4872.0,entertainment,349.81,315.0,United States,Summer Sewald,West,4872.0,349.81,1,90.0,2024Q4,1
QPCY8RU0,Kary Hendrixson,GTX Basic,Doncon,Lost,2024-09-11,2024-11-24,0.0,technology,587.72,1501.0,United States,Summer Sewald,West,0.0,587.72,0,74.0,2024Q4,1
Y93GK95W,Markita Hansen,MG Advanced,Hatfan,Won,2024-09-11,2024-09-21,3138.0,services,792.46,1299.0,United States,Celia Rouche,West,3138.0,792.46,1,10.0,2024Q3,1
ZPB5KNCD,Maureen Marcano,GTX Basic,Finjob,Lost,2024-09-11,2024-09-28,0.0,employment,2059.9,3644.0,United States,Summer Sewald,West,0.0,2059.9,0,17.0,2024Q3,1
ZDAJ4PFJ,Moses Frase,GTX Basic,Bioholding,Won,2024-09-11,2024-12-03,513.0,medical,587.34,1356.0,Philipines,Dustin Brinkmann,Central,513.0,587.34,1,83.0,2024Q4,1
7VHJG9J1,Reed Clapper,GTX Plus Basic,Iselectrics,Lost,2024-09-11,2024-12-28,0.0,technology,527.11,1428.0,United States,Rocco Neubert,East,0.0,527.11,0,108.0,2024Q4,1
S2XTTF3B,Rosalina Dieter,MG Special,Unassigned Account,Engaging,2024-09-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
8XY5IA68,Rosie Papadopoulos,GTX Pro,Sonron,Engaging,2024-09-11,,,telecommunications,1699.85,5108.0,United States,Cara Losch,East,,1699.85,0,,,0
EHPG1PNC,Violet Mclelland,GTX Basic,Kan-code,Won,2024-09-11,2024-12-18,644.0,software,11698.03,34288.0,United States,Cara Losch,East,644.0,11698.03,1,98.0,2024Q4,1
RKOQZJZR,Zane Levy,GTX Plus Basic,J-Texon,Engaging,2024-09-11,,,retail,1388.67,3583.0,United States,Summer Sewald,West,,1388.67,0,,,0
3CJMQNT0,Zane Levy,GTX Pro,Lexiqvolax,Lost,2024-09-11,2024-11-14,0.0,medical,1618.89,3889.0,United States,Summer Sewald,West,0.0,1618.89,0,64.0,2024Q4,1
1MTLDVU8,Zane Levy,GTX Basic,Newex,Won,2024-09-11,2024-09-19,560.0,services,1012.72,3492.0,Germany,Summer Sewald,West,560.0,1012.72,1,8.0,2024Q3,1
4Z7LYTKN,Anna Snelling,GTX Plus Pro,Treequote,Lost,2024-09-12,2024-12-06,0.0,telecommunications,5266.09,8595.0,United States,Dustin Brinkmann,Central,0.0,5266.09,0,85.0,2024Q4,1
MX0QEMEB,Anna Snelling,MG Advanced,Statholdings,Lost,2024-09-12,2024-11-27,0.0,employment,291.27,586.0,United States,Dustin Brinkmann,Central,0.0,291.27,0,76.0,2024Q4,1
Y25T06D2,Anna Snelling,GTX Plus Basic,dambase,Won,2024-09-12,2024-12-26,866.0,marketing,2173.98,2928.0,United States,Dustin Brinkmann,Central,866.0,2173.98,1,105.0,2024Q4,1
JY5LPMSJ,Boris Faz,GTX Plus Basic,Plussunin,Lost,2024-09-12,2024-09-19,0.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,0.0,1419.98,0,7.0,2024Q3,1
8V5OCDHN,Cassey Cress,GTX Basic,Unassigned Account,Engaging,2024-09-12,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
YND6FAFG,Corliss Cosme,MG Special,Kan-code,Lost,2024-09-12,2024-12-01,0.0,software,11698.03,34288.0,United States,Cara Losch,East,0.0,11698.03,0,80.0,2024Q4,1
D4PEXI47,Darcel Schlecht,GTX Pro,Inity,Lost,2024-09-12,2024-11-15,0.0,marketing,2403.58,8801.0,United States,Melvin Marxen,Central,0.0,2403.58,0,64.0,2024Q4,1
WRSA8PVU,Darcel Schlecht,GTX Basic,Finhigh,Won,2024-09-12,2024-12-16,626.0,finance,1102.43,1759.0,United States,Melvin Marxen,Central,626.0,1102.43,1,95.0,2024Q4,1
965CJ4YG,Darcel Schlecht,GTX Pro,Toughzap,Won,2024-09-12,2024-12-03,4079.0,retail,332.43,799.0,United States,Melvin Marxen,Central,4079.0,332.43,1,82.0,2024Q4,1
ML5QMJPM,Garret Kinder,MG Advanced,Konex,Won,2024-09-12,2024-12-05,3497.0,technology,7708.38,13756.0,United States,Cara Losch,East,3497.0,7708.38,1,84.0,2024Q4,1
EWEW7ZMQ,Garret Kinder,MG Advanced,Opentech,Won,2024-09-12,2024-11-16,3072.0,finance,355.23,853.0,United States,Cara Losch,East,3072.0,355.23,1,65.0,2024Q4,1
JY8W2PKW,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2024-09-12,2024-12-15,0.0,retail,894.33,1635.0,Italy,Melvin Marxen,Central,0.0,894.33,0,94.0,2024Q4,1
JFBWABB1,Hayden Neloms,MG Advanced,Labdrill,Won,2024-09-12,2024-11-26,3473.0,medical,2741.37,9226.0,United States,Celia Rouche,West,3473.0,2741.37,1,75.0,2024Q4,1
A0Z6FYRO,Jonathan Berthelot,GTX Basic,Conecom,Won,2024-09-12,2024-09-19,530.0,technology,1520.66,1806.0,United States,Melvin Marxen,Central,530.0,1520.66,1,7.0,2024Q3,1
51AC0Q99,Jonathan Berthelot,GTX Plus Basic,Gogozoom,Won,2024-09-12,2024-12-16,1066.0,telecommunications,86.68,187.0,United States,Melvin Marxen,Central,1066.0,86.68,1,95.0,2024Q4,1
897MKBP9,Jonathan Berthelot,MG Special,Cancity,Won,2024-09-12,2024-12-18,64.0,retail,718.62,2448.0,United States,Melvin Marxen,Central,64.0,718.62,1,97.0,2024Q4,1
Y5IRSKVA,Jonathan Berthelot,MG Special,Rangreen,Won,2024-09-12,2024-12-25,59.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,59.0,2938.67,1,104.0,2024Q4,1
QS440NN9,Kary Hendrixson,GTX Plus Basic,Goodsilron,Won,2024-09-12,2024-11-30,1077.0,marketing,2952.73,5107.0,United States,Summer Sewald,West,1077.0,2952.73,1,79.0,2024Q4,1
JOKH5C6I,Kary Hendrixson,GTX Pro,Sunnamplex,Won,2024-09-12,2024-11-21,4999.0,marketing,894.37,1593.0,Poland,Summer Sewald,West,4999.0,894.37,1,70.0,2024Q4,1
1MZ8GDLF,Marty Freudenburg,MG Special,Betatech,Won,2024-09-12,2024-09-21,72.0,medical,647.18,1185.0,Kenya,Melvin Marxen,Central,72.0,647.18,1,9.0,2024Q3,1
64SDWSQH,Maureen Marcano,GTX Plus Pro,Kan-code,Won,2024-09-12,2024-09-20,4870.0,software,11698.03,34288.0,United States,Summer Sewald,West,4870.0,11698.03,1,8.0,2024Q3,1
XS7CNY5H,Reed Clapper,GTX Plus Basic,Initech,Lost,2024-09-12,2024-09-20,0.0,telecommunications,6395.05,20275.0,United States,Rocco Neubert,East,0.0,6395.05,0,8.0,2024Q3,1
U0SS8E43,Reed Clapper,GTX Pro,Zencorporation,Lost,2024-09-12,2024-12-18,0.0,technology,40.79,142.0,China,Rocco Neubert,East,0.0,40.79,0,97.0,2024Q4,1
2MH79C2B,Versie Hillebrand,MG Special,Konmatfix,Won,2024-09-12,2024-09-26,54.0,marketing,375.43,1190.0,United States,Dustin Brinkmann,Central,54.0,375.43,1,14.0,2024Q3,1
3YZFYEMI,Versie Hillebrand,MG Special,Toughzap,Won,2024-09-12,2024-12-09,50.0,retail,332.43,799.0,United States,Dustin Brinkmann,Central,50.0,332.43,1,88.0,2024Q4,1
I35REHYN,Vicki Laflamme,GTX Basic,Genco Pura Olive Oil Company,Engaging,2024-09-12,,,retail,894.33,1635.0,Italy,Celia Rouche,West,,894.33,0,,,0
Y3AAS62P,Vicki Laflamme,GTX Plus Basic,Zoomit,Engaging,2024-09-12,,,entertainment,324.19,978.0,United States,Celia Rouche,West,,324.19,0,,,0
BPPV8ZSB,Vicki Laflamme,MG Special,Xx-holding,Lost,2024-09-12,2024-11-01,0.0,finance,7537.24,20293.0,United States,Celia Rouche,West,0.0,7537.24,0,50.0,2024Q4,1
3NC5XSDF,Violet Mclelland,MG Advanced,Unassigned Account,Engaging,2024-09-12,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
DRJG2FVR,Violet Mclelland,GTX Plus Pro,Initech,Lost,2024-09-12,2024-09-15,0.0,telecommunications,6395.05,20275.0,United States,Cara Losch,East,0.0,6395.05,0,3.0,2024Q3,1
SWXO4J19,Zane Levy,GTX Plus Basic,Konex,Won,2024-09-12,2024-11-20,1029.0,technology,7708.38,13756.0,United States,Summer Sewald,West,1029.0,7708.38,1,69.0,2024Q4,1
07DPEL0B,Anna Snelling,GTX Basic,Cancity,Won,2024-09-13,2024-11-25,629.0,retail,718.62,2448.0,United States,Dustin Brinkmann,Central,629.0,718.62,1,73.0,2024Q4,1
5X3TSUA9,Cassey Cress,GTX Plus Basic,Unassigned Account,Engaging,2024-09-13,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
7GDRCAJR,Cassey Cress,GTX Basic,Iselectrics,Won,2024-09-13,2024-09-24,600.0,technology,527.11,1428.0,United States,Rocco Neubert,East,600.0,527.11,1,11.0,2024Q3,1
EJ8YBRD3,Corliss Cosme,GTX Basic,Konex,Lost,2024-09-13,2024-11-03,0.0,technology,7708.38,13756.0,United States,Cara Losch,East,0.0,7708.38,0,51.0,2024Q4,1
G7HADWB0,Corliss Cosme,GTX Pro,Kinnamplus,Won,2024-09-13,2024-09-18,4535.0,retail,702.72,1831.0,United States,Cara Losch,East,4535.0,702.72,1,5.0,2024Q3,1
9DY57A6F,Daniell Hammack,GTX Pro,Unassigned Account,Engaging,2024-09-13,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
M3IFAMV2,Donn Cantrell,MG Advanced,Ontomedia,Lost,2024-09-13,2024-11-29,0.0,employment,882.12,2769.0,United States,Rocco Neubert,East,0.0,882.12,0,77.0,2024Q4,1
65AT4VFM,Elease Gluck,MG Special,Dalttechnology,Lost,2024-09-13,2024-09-19,0.0,software,98.79,96.0,United States,Celia Rouche,West,0.0,98.79,0,6.0,2024Q3,1
H6SE0L31,Gladys Colclough,GTX Pro,Conecom,Won,2024-09-13,2024-09-29,4805.0,technology,1520.66,1806.0,United States,Melvin Marxen,Central,4805.0,1520.66,1,16.0,2024Q3,1
ZQC7YA4X,Kami Bicknell,GTX Pro,Kan-code,Lost,2024-09-13,2024-11-17,0.0,software,11698.03,34288.0,United States,Summer Sewald,West,0.0,11698.03,0,65.0,2024Q4,1
J9V49YC3,Kary Hendrixson,GTX Plus Pro,Labdrill,Won,2024-09-13,2024-12-12,5158.0,medical,2741.37,9226.0,United States,Summer Sewald,West,5158.0,2741.37,1,90.0,2024Q4,1
H3ZS0FBT,Marty Freudenburg,GTX Basic,Cancity,Won,2024-09-13,2024-11-21,477.0,retail,718.62,2448.0,United States,Melvin Marxen,Central,477.0,718.62,1,69.0,2024Q4,1
GIIHTQGY,Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,2024-09-13,2024-11-16,4972.0,medical,1618.89,3889.0,United States,Summer Sewald,West,4972.0,1618.89,1,64.0,2024Q4,1
0LTBCZHI,Niesha Huffines,MG Advanced,Treequote,Won,2024-09-13,2024-11-30,3902.0,telecommunications,5266.09,8595.0,United States,Melvin Marxen,Central,3902.0,5266.09,1,78.0,2024Q4,1
8U0BUWUQ,Reed Clapper,GTX Plus Basic,Plussunin,Won,2024-09-13,2024-12-14,1176.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,1176.0,1419.98,1,92.0,2024Q4,1
ROD5WJDM,Reed Clapper,GTX Pro,Yearin,Won,2024-09-13,2024-12-14,4140.0,retail,2261.05,3851.0,United States,Rocco Neubert,East,4140.0,2261.05,1,92.0,2024Q4,1
86GSJWQW,Rosalina Dieter,MG Special,Golddex,Won,2024-09-13,2024-11-30,54.0,finance,52.5,165.0,United States,Celia Rouche,West,54.0,52.5,1,78.0,2024Q4,1
EQ0PLA0O,Vicki Laflamme,MG Special,Unassigned Account,Engaging,2024-09-13,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
B7BT5DB8,Vicki Laflamme,MG Special,Dalttechnology,Won,2024-09-13,2024-11-29,51.0,software,98.79,96.0,United States,Celia Rouche,West,51.0,98.79,1,77.0,2024Q4,1
NJTWATVH,Zane Levy,GTX Basic,Labdrill,Won,2024-09-13,2024-09-21,518.0,medical,2741.37,9226.0,United States,Summer Sewald,West,518.0,2741.37,1,8.0,2024Q3,1
ZLIQCT7V,Zane Levy,GTX Basic,Sonron,Won,2024-09-13,2024-12-06,505.0,telecommunications,1699.85,5108.0,United States,Summer Sewald,West,505.0,1699.85,1,84.0,2024Q4,1
0U0GUDIX,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2024-09-14,2024-09-18,5421.0,finance,1698.2,3798.0,United States,Dustin Brinkmann,Central,5421.0,1698.2,1,4.0,2024Q3,1
MN4ZHCUZ,Cassey Cress,GTX Pro,Kan-code,Won,2024-09-14,2024-11-23,3822.0,software,11698.03,34288.0,United States,Rocco Neubert,East,3822.0,11698.03,1,70.0,2024Q4,1
06H63NKF,Darcel Schlecht,GTX Pro,Conecom,Lost,2024-09-14,2024-11-20,0.0,technology,1520.66,1806.0,United States,Melvin Marxen,Central,0.0,1520.66,0,67.0,2024Q4,1
GBRQN296,Donn Cantrell,MG Advanced,Ontomedia,Won,2024-09-14,2024-12-17,3331.0,employment,882.12,2769.0,United States,Rocco Neubert,East,3331.0,882.12,1,94.0,2024Q4,1
RBHXB5V5,Hayden Neloms,MG Special,Zoomit,Lost,2024-09-14,2024-11-27,0.0,entertainment,324.19,978.0,United States,Celia Rouche,West,0.0,324.19,0,74.0,2024Q4,1
59O0CDJE,James Ascencio,GTX Basic,Newex,Won,2024-09-14,2024-12-20,504.0,services,1012.72,3492.0,Germany,Summer Sewald,West,504.0,1012.72,1,97.0,2024Q4,1
RU9Y6GR1,James Ascencio,GTX Plus Basic,Plexzap,Won,2024-09-14,2024-12-10,1117.0,retail,2437.85,4874.0,United States,Summer Sewald,West,1117.0,2437.85,1,87.0,2024Q4,1
GIZAD3ZN,James Ascencio,GTX Pro,Lexiqvolax,Won,2024-09-14,2024-12-07,5230.0,medical,1618.89,3889.0,United States,Summer Sewald,West,5230.0,1618.89,1,84.0,2024Q4,1
6CXJOT2A,Kami Bicknell,GTX Pro,Fasehatice,Won,2024-09-14,2024-09-16,4844.0,retail,4968.91,7523.0,United States,Summer Sewald,West,4844.0,4968.91,1,2.0,2024Q3,1
Y9NTV3K5,Kami Bicknell,MG Advanced,Labdrill,Won,2024-09-14,2024-09-23,3596.0,medical,2741.37,9226.0,United States,Summer Sewald,West,3596.0,2741.37,1,9.0,2024Q3,1
GPVQIS5U,Kary Hendrixson,GTX Pro,Plexzap,Lost,2024-09-14,2024-09-30,0.0,retail,2437.85,4874.0,United States,Summer Sewald,West,0.0,2437.85,0,16.0,2024Q3,1
LI9RCAQ6,Kary Hendrixson,GTX Pro,Scotfind,Won,2024-09-14,2024-11-01,4593.0,software,6354.87,16780.0,United States,Summer Sewald,West,4593.0,6354.87,1,48.0,2024Q4,1
DT8SWPLT,Lajuana Vencill,GTX Basic,dambase,Won,2024-09-14,2024-12-12,545.0,marketing,2173.98,2928.0,United States,Dustin Brinkmann,Central,545.0,2173.98,1,89.0,2024Q4,1
URRBXP0V,Lajuana Vencill,MG Advanced,Rangreen,Won,2024-09-14,2024-11-08,3362.0,technology,2938.67,8775.0,Panama,Dustin Brinkmann,Central,3362.0,2938.67,1,55.0,2024Q4,1
CNAQ6R7T,Marty Freudenburg,GTX Plus Basic,Bioholding,Won,2024-09-14,2024-12-14,1086.0,medical,587.34,1356.0,Philipines,Melvin Marxen,Central,1086.0,587.34,1,91.0,2024Q4,1
